{'corrected_tags': 'B-infrastructure', 'event_type': 'infrastructure', 'event_id': 2, 'doc': 'NepalEQ'}
1430122005.0	['desperate', 'cries', 'urgent', 'relief', 'falling', 'deaf', 'ears']
{'corrected_tags': 'B-infrastructure', 'event_type': 'infrastructure', 'event_id': 2, 'doc': 'NepalEQ'}
1430122044.0	['live', 'airport', 'kathmandu']
1430122061.0	['weve', 'opened', 'public', 'website', 'data', 'amp', 'products', 'support', 'relief', 'efforts', 'http']
1430122103.0	['meaindia', 'opening', 'road', 'route', 'nepal', 'expands', 'capability', 'relief', 'rescue', 'effort', 'fs', 'combined', 'briefing']
1430122106.0	['hundreds', 'await', 'evacuation', 'nepal', 'airport']
1430122133.0	['vividly', 'recall', 'discussions', '10', 'yrs', 'ago', 'upgrading', 'airport', 'could', 'large', 'aircrafts']
1430122145.0	['sending', 'uav', 'disaster', 'relief', 'ops']
1430122149.0	['latest', 'nepal', 'quake', 'busy', 'airport', 'planes', 'turn', 'away', 'new', 'york', 'times']
1430122159.0	['latest', 'nepal', 'quake', 'busy', 'airport', 'planes', 'turn', 'away', 'new', 'york', 'times']
1430122163.0	['person', 'finder']
{'corrected_tags': 'B-shelter', 'event_type': 'shelter', 'event_id': 1, 'doc': 'NepalEQ'}
1430122195.0	['us', 'military', 'aid', 'pakistan', 'billion', 'relief', 'sent', 'nepal', 'million']
1430122201.0	['idea', 'bring', 'lunch', 'work', 'week', 'donate', 'savings', 'nepal', 'relief']
1430122219.0	['yup', 'opening', 'road', 'route', 'nepal', 'expands', 'capability', 'relief', 'rescue', 'effort', 'fs', 'combined', 'briefing']
1430122307.0	['chaos', 'kathmandu', 'airport', 'thousands', 'await', 'evacuation']
{'corrected_tags': 'B-infrastructure', 'event_type': 'infrastructure', 'event_id': 2, 'doc': 'NepalEQ'}
1430122323.0	['good', 'morning', 'hearts', 'go', 'learned', 'los', 'angeles']
{'corrected_tags': 'B-shelter', 'event_type': 'shelter', 'event_id': 1, 'doc': 'NepalEQ'}
1430122498.0	['aid', 'relief', 'fee', 'remittances', 'nepal', 'waived', 'immediate', 'effect']
1430122499.0	['latest', 'nepal', 'quake', 'busy', 'airport', 'planes', 'turn', 'away']
1430122569.0	['could', 'qualify', 'new', 'debt', 'relief', 'fund']
1430122595.0	['departures', 'lounge', 'kathmandu', 'airport', 'landed', 'electricity']
{'corrected_tags': 'B-infrastructure', 'event_type': 'infrastructure', 'event_id': 2, 'doc': 'NepalEQ'}
1430122651.0	['bad', 'news', 'kathmandu', 'airport', 'congested', 'planes', 'aid', 'land']
1430122679.0	['resumption', 'live', 'airport', 'kathmandu', '1917hrs', 'nepal', 'tragedy']
1430122690.0	['busy', 'nepal', 'airport', 'planes', 'turn', 'away']
1430122709.0	['sends', 'doctors', 'relief', 'material', 'nepal']
1430122729.0	['said', 'indeed', 'zit', 'take', 'decades', 'reconstruct', 'kathmandu']
1430122756.0	['urgent', 'donate', 'emergency', 'relief', 'fund', 'survivors']
{'corrected_tags': 'B-shelter', 'event_type': 'shelter', 'event_id': 1, 'doc': 'NepalEQ'}
1430122783.0	['calling', 'strategise', 'way', 'raise', 'funds', 'relief', 'victims', 'nepal', 'release']
1430122805.0	['sikh', 'gurudwaras', 'sending', 'packed', 'food', 'nepal', 'must', 'compensated', 'pm', 'relief', 'fund', 'hats']
1430122832.0	['donates', '200k', 'relief', 'efforts']
1430122872.0	['good', 'location', 'find', 'help', 'relief', 'efforts', 'short', 'description', 'agency', 'efforts']
{'corrected_tags': 'B-infrastructure', 'event_type': 'infrastructure', 'event_id': 2, 'doc': 'NepalEQ'}
1430122926.0	['tf1', 'leading', 'french', 'tv', 'channel', 'places']
1430122982.0	['news', 'nepal', 'keeps', 'getting', 'worse', 'worse', 'donate', 'relief']
1430122988.0	['today', 'airport', 'sm', 'social', 'apps', 'help', 'expats', 'connect', 'quake', 'hit', 'nepal']
1430123016.0	['kathmandu', 'street', 'dog', 'care', 'disaster', 'fundraiser', 'dec', 'shelter', 'still', 'standing', 'today']
1430123028.0	['resumption', 'live', 'kathmandu', 'airport', '19', '23hrs']
{'corrected_tags': 'I-infrastructure', 'event_type': 'infrastructure', 'event_id': 2, 'doc': 'NepalEQ'}
1430123053.0	['sikh', 'gurudwaras', 'sending', 'packed', 'food', 'nepal', 'must', 'compensated', 'pm', 'relief', 'fund', 'hats']
1430123079.0	['thousands', 'indians', 'throng', 'kathmandu', 'airport', 'desperate', 'go', 'home']
1430123089.0	['spokespersonmod', 'iaf', 'shifts', 'mi', '17', 'helicopters', 'kathmandu', 'airport', 'nearby', 'place', 'reduce', 'congestion', 'defsec']
1430123090.0	['qatar', 'sent', 'emergency', 'relief', 'aid', 'nepal', 'promises', 'follow']
1430123103.0	['td', 'donates', '50', '000', 'red', 'cross', 'disaster', 'relief', 'nepal']
1430123166.0	['fix', 'ktm', 'airport', 'ats', 'nonsense']
1430123167.0	['busy', 'nepal', 'airport', 'planes', 'turn', 'away', 'chaos', 'reigned', 'kathmandu', 'small', 'airport', 'since']
{'corrected_tags': 'I-infrastructure', 'event_type': 'infrastructure', 'event_id': 2, 'doc': 'NepalEQ'}
1430123174.0	['padmini', 'ray', 'murray', 'stranded', 'kathmandu', 'airport', 'overseas', 'citizen', 'india', 'oci', 'card']
1430123231.0	['busy', 'nepal', 'airport', 'planes', 'turn', 'away']
1430123233.0	['busy', 'nepal', 'airport', 'planes', 'turn', 'away']
1430123240.0	['links', 'donate', 'plus', 'person', 'finder', 'lt', 'bust', 'link', 'open', 'amp']
1430123294.0	['pm', 'donates', 'one', 'month', 'salary', 'pm', 'national', 'relief', 'fund', 'affected', 'http']
{'corrected_tags': 'B-missing', 'event_type': 'missing', 'event_id': 3, 'doc': 'NepalEQ'}
1430123295.0	['viber', 'launches', 'free', 'calls', 'users', 'nepal', 'google', 'facebook', 'activate', 'person', 'finder', 'amp', 'safety', 'check', 'features']
1430123338.0	['part', 'relief', 'efforts', 'nepal', 'crowdfunding', 'website']
1430123383.0	['dramatic', 'video', 'captures', 'deadly', 'mount']
1430123399.0	['person', 'finder', 'launced', 'tracks', 'missing', 'persons']
1430123403.0	['google', 'person', 'finder', 'tool', 'deployed', 'help', 'relatives', 'find', 'loved', 'ones', 'nepal']
1430123404.0	['stay', 'strong', 'nepal', 'unicef', 'childrens', 'rights', 'amp', 'emergency', 'relief', 'organization']
{'corrected_tags': 'B-shelter', 'event_type': 'shelter', 'event_id': 1, 'doc': 'NepalEQ'}
1430123423.0	['st', 'benedicts', 'launches', 'campaign', 'relief']
1430123424.0	['china', 'pledges', 'us', '3m', 'relief', 'aid', 'quake', 'hit', 'nepal', 'beijing', 'chinese', 'government', 'offered', 'us3', 'mi']
1430123436.0	['salute', 'defence', 'forces', 'rescue', 'relief', 'team', 'helping', 'people', 'nepal']
1430123496.0	['text', '70123', 'give', 'nepal', 'unicef', 'aid', 'relief']
1430123498.0	['donates', '200k', 'relief', 'efforts']
1430123502.0	['someone', 'would', 'go', 'relief', 'mission', 'nepal', 'could', 'least', 'twenty', 'piece', 'training']
1430123508.0	['busy', 'nepal', 'airport', 'planes', 'turn', 'away']
1430123530.0	['crisis', 'relief', 'centre', 'activated', 'please', 'give', 'generously', 'amp', 'spre']
{'corrected_tags': 'B-infrastructure', 'event_type': 'infrastructure', 'event_id': 2, 'doc': 'NepalEQ'}
1430123545.0	['passengers', 'stranded', 'airport', 'aftermath']
1430123545.0	['google', 'facebook', 'help', 'locate', 'nepal', 'survivors', 'google', 'facebook', 'built', 'tools', 'person', 'finder']
1430123553.0	['time', 'leaders', 'provide', 'biggest', 'relief', 'hope', 'devastated', 'citizens', 'guys', 'become', 'human']
1430123562.0	['nepalis', 'mourn', 'fundraise', 'victims', 'donate', 'relief', 'fund', 'click', 'link', 'story']
1430123579.0	['google', 'person', 'finder', 'plz', 'use', 'share']
1430123588.0	['told', 'girl', 'rescued', '40', 'year', 'woman', 'still', 'trapped', 'debris', 'rescue', 'yet']
{'corrected_tags': 'I-infrastructure', 'event_type': 'infrastructure', 'event_id': 2, 'doc': 'NepalEQ'}
1430123813.0	['take', '30', 'seconds', 'morning', 'fund', 'unicef', 'relief', 'efforts', 'children', 'amp', 'families', 'affected']
1430123817.0	['pls', 'support', 'response', 'texting', 'taught', '70007', 'give', 'uk', 'plsrt']
1430123866.0	['true', 'still', 'numbers', 'villages', 'untracked', 'unreached', 'people', 'waiting', 'response', 'relief']
1430123866.0	['busy', 'nepal', 'airport', 'planes', 'turn', 'away']
1430123866.0	['information']
1430123867.0	['busy', 'nepal', 'airport', 'planes', 'turn', 'away']
1430123867.0	['busy', 'nepal', 'airport', 'planes', 'turn', 'away']
1430123868.0	['busy', 'nepal', 'airport', 'planes', 'turn', 'away']
1430123871.0	['share', 'link', 'everyone', 'humanity', 'help', 'nepal', 'link', 'google', 'person', 'finder']
1430123909.0	['video', 'cctv', 'captures', 'violent']
{'corrected_tags': 'B-shelter', 'event_type': 'shelter', 'event_id': 1, 'doc': 'NepalEQ'}
1430123941.0	['aid', 'relief', 'fee', 'remittances', 'nepal', 'waived', 'immediate', 'effect']
1430123989.0	['raising', 'funds', 'relief', 'nepal', 'pls', 'take', 'moment', 'read', 'amp', 'donate', 'whatever', 'sum', 'may']
1430124003.0	['busy', 'nepal', 'airport', 'planes', 'turn', 'away']
1430124004.0	['indian', 'aid', 'aircraft', 'turned', 'back', 'kathmandu', 'airport', 'crowded', 'airspace']
1430124016.0	['latest', 'nepal', 'quake', 'busy', 'airport', 'planes', 'turn', 'away', '15', '1230', 'gmt']
1430124018.0	['manisha', 'koirala', 'thanks', 'indian', 'govt', 'pm', 'narendra', 'modi', 'relief', 'help', 'quake', 'hit', 'nepal', 'indian', 'express']
{'corrected_tags': 'I-shelter', 'event_type': 'shelter', 'event_id': 1, 'doc': 'NepalEQ'}
1430124063.0	['looking', 'help', 'relief', 'efforts', 'see', 'usaid', 'list', 'ngos', 'directly', 'involved', 'links', 'donations']
1430124089.0	['joy', 'giving', 'somebody', 'difficult', 'crisis', 'time', 'donate', 'relief', 'efforts', 'nepal']
1430124100.0	['happened', 'asia', 'china', 'pledges', 'us', '3m', 'relief', 'aid', 'quake', 'hit', 'nepal']
1430124103.0	['30', 'seconds', 'morning', 'fund', 'unicef', 'relief', 'efforts', 'children', 'amp', 'families']
1430124114.0	['next', '24', 'hours', 'critical', 'survivors', 'appeal', 'provide', 'relief']
1430124120.0	['rescue', 'teams', 'difficulty', 'bringing', 'aid', 'survivors', 'remote', 'areas', 'relief', 'efforts', 'nepal']
1430124121.0	['attention', 'donations', 'relief', 'efforts', 'nepal', 'routed', 'clinton', 'foundation']
1430124124.0	['30', 'seconds', 'morning', 'fund', 'unicef', 'relief', 'efforts', 'children', 'amp', 'families', 'http']
1430124149.0	['international', 'aid', 'organizations', 'foreign', 'governments', 'scrambling', 'get', 'much', 'needed', 'relief', 'nepal']
1430124159.0	['pib', 'india', 'spokespersonmod', 'iaf', 'shifts', 'mi', '17', 'helicopters', 'kathmandu', 'airport', 'nearby', 'place', 'reduce', 'congest']
1430124164.0	['partial', 'sure', 'list', 'organisations', 'soliciting', 'donations', 'relief', 'efforts']
1430124167.0	['donated', 'unicef', 'relief', 'please', 'consider']
{'corrected_tags': 'I-shelter', 'event_type': 'shelter', 'event_id': 1, 'doc': 'NepalEQ'}
1430124184.0	['lord', 'jesus', 'please', 'help', 'need', 'nepal', 'lord', 'hear', 'prayer', 'amen']
1430124193.0	['indian', 'aid', 'aircraft', 'turned', 'back', 'kathmandu', 'airport', 'crowded', 'airspace']
1430124215.0	['donated', 'unicef', 'relief', 'please', 'consider']
1430124221.0	['china', 'pledges', 'us', '3m', 'relief', 'aid', 'quake', 'hit', 'nepal']
1430124227.0	['thank', 'support', 'relief', 'fund']
1430124229.0	['best', 'picture', 'took', 'kathmandu', 'much', 'street', 'may', 'gone', 'sigh']
1430124249.0	['raising', 'funds', 'relief', 'nepal', 'pls', 'take', 'moment', 'read', 'amp', 'donate', 'whatever', 'sum', 'may', 'htt']
1430124262.0	['manisha', 'koirala', 'thanks', 'indian', 'govt', 'pm', 'narendra', 'modi', 'relief', 'help', 'quake', 'hit', 'nepal', 'indian', 'express']
1430124279.0	['first', 'evangelical', 'lutheran', 'church', 'among', 'faith', 'groups', 'raising', 'funds', 'victims', 'relief']
1430124284.0	['chpsre', 'rtlastquake', 'theagu', 'agu', 'eos', 'impact', 'key', 'questions']
1430124285.0	['anyone', 'experience', 'working', 'american', 'universities', 'help', 'fund', 'donate', 'match', 'relief', 'efforts', 'disaster', 'areas']
{'corrected_tags': 'I-shelter', 'event_type': 'shelter', 'event_id': 1, 'doc': 'NepalEQ'}
1430124313.0	['china', 'pledges', 'us', '3m', 'relief', 'aid', 'quake', 'hit', 'nepal', 'china', 'also', 'dispatched', '62', 'member', 'search', 'resc']
1430124326.0	['hundreds', 'queue', 'outside', 'kathmandu', 'airport', 'hope', 'wayout']
1430124330.0	['donate', 'rs', '10', 'lakh', 'relief', 'work', 'quake', 'hit']
1430124338.0	['good', 'advice', 'give', 'money', 'rescue', 'relief', 'rebuild', 'sustainably', 'etc']
1430124396.0	['airport', 'erupts', 'applause', 'plane', 'lands', 'kathmandu']
{'corrected_tags': 'I-shelter', 'event_type': 'shelter', 'event_id': 1, 'doc': 'NepalEQ'}
1430124463.0	['msf', 'medical', 'relief', 'teams', 'nepal', 'immediate', 'lifesaving', 'assistance', 'non', 'partisan', 'network']
1430124474.0	['latest', 'news', 'cpi', 'donate', 'rs', '10', 'lakh', 'relief', 'work', 'quake', 'hit', 'nepal']
1430124486.0	['pls', 'support', 'response', 'texting', 'taught', '70007', 'give', 'uk', 'plsrt', 'http']
1430124498.0	['asia', 'china', 'pledges', 'us', '3m', 'relief', 'aid', 'quake', 'hit', 'nepal']
1430124498.0	['china', 'pledges', 'us', '3m', 'relief', 'aid', 'quake', 'hit', 'nepal']
1430124499.0	['yesterday', 'bust', 'today', '50', 'sales', 'go', 'nepal', 'relief', 'donations', 'made', 'charitywater', 'mgmt', 'thx']
1430124503.0	['bwi', 'declares', 'support', 'victims']
1430124521.0	['person', 'finder']
1430124524.0	['relief', 'campaign', 'basa', 'village', 'foundation', 'culturally', 'sensitive', 'development', 'owned', 'village', 'http']
1430124535.0	['hearts', 'go', 'nepal', 'please', 'donate', 'help', 'create', 'relief']
1430124538.0	['person', 'finder']
1430124564.0	['bwi', 'declares', 'support', 'victims']
1430124565.0	['donated', 'pmnrf', 'relief', 'ur', 'turn']
{'corrected_tags': 'I-shelter', 'event_type': 'shelter', 'event_id': 1, 'doc': 'NepalEQ'}
1430124585.0	['8527892258', 'amp', 'email', 'ritanu', 'released', 'ngos', 'wants', 'send', 'relief', 'material']
1430124602.0	['leaving', 'berlin', 'germany', 'tonight', 'coming', 'nepal', 'nothing', 'pain', 'relief']
1430124614.0	['donate', 'rs', '10', 'lakh', 'relief', 'work', 'quake', 'hit']
1430124655.0	['deeply', 'saddened', 'loss', 'life', 'nepal', 'taking', 'donations', 'disaster', 'relief']
1430124657.0	['iaf', 'shifts', 'mi', '17', 'helicopters', 'kathmandu', 'airport', 'nearby', 'place', 'reduce', 'congestion', 'defse']
1430124689.0	['utter', 'devastation', 'stay', 'strong', 'fellow', 'nepalese', 'brothers', 'sisters']
1430124692.0	['omg', 'watch', 'video']
1430124693.0	['part', 'relief', 'efforts', 'nepal', 'website']
1430124698.0	['really', 'proud', 'pakistan', 'army', 'relief', 'efforts', 'nepal']
1430124701.0	['considering', 'giving', 'relief', 'please', 'give', 'nepali', 'speaking', 'social', 'justice', 'org', 'nyc']
{'corrected_tags': 'I-shelter', 'event_type': 'shelter', 'event_id': 1, 'doc': 'NepalEQ'}
1430124722.0	['8527892258', 'amp', 'email', 'ritanu', 'released', 'ngos', 'wants', 'send', 'relief', 'material']
1430124725.0	['busy', 'nepal', 'airport', 'planes', 'turn', 'away']
1430124737.0	['free', 'calls', 'nepal', 'would', 'appreciated', 'customer', 'trying', 'connect', 'family', 'amp', 'friends']
1430124747.0	['yesterday', 'bust', 'today', '50', 'sales', 'go', 'nepal', 'relief', 'donations', 'made', 'charitywate']
1430124750.0	['santram', 'temple', 'nadiad', 'donates', 'rs', '11', 'lakh', 'relief', 'work']
1430124758.0	['massive', 'destruction', 'hotel', 'budget', 'kathmandu']
1430124779.0	['partnering', 'samaritanspurse', 'send', 'relief', 'nepal', 'give', 'nepal', 'relief']
1430124792.0	['birds', 'take', 'flights', 'moment', 'quake', 'jolts', 'kathmandu', 'dunya', 'news']
1430124793.0	['wanting', 'help', 'donate', 'reputable', 'relief', 'organization']
1430124800.0	['china', 'pledges', 'us', '3m', 'relief', 'aid', 'quake', 'hit', 'nepal']
1430124819.0	['relief', 'air', 'cargo', 'dubai', 'nepal', 'leaves', 'tomorrow', 'afternoon', 'wish', 'donate', 'anything', 'feel', 'could']
1430124821.0	['information', 'citizens', 'nepal']
{'corrected_tags': 'I-shelter', 'event_type': 'shelter', 'event_id': 1, 'doc': 'NepalEQ'}
1430124855.0	['please', 'donate', 'help', 'immediate', 'relief', 'efforts']
1430124926.0	['latest', 'news', 'cpi', 'donate', 'rs', '10', 'lakh', 'relief', 'work', 'quake', 'hit', 'nepal']
1430124939.0	['8527892258', 'amp', 'email', 'ritanu', 'released', 'ngos', 'wants', 'send', 'relief', 'material']
1430124941.0	['aid', 'relief', 'fee', 'remittances', 'nepal', 'waived', 'immediate', 'effect', 'http']
1430124945.0	['relief', 'grief', 'kirk', 'mission', 'workers', 'nepal']
{'corrected_tags': 'I-shelter', 'event_type': 'shelter', 'event_id': 1, 'doc': 'NepalEQ'}
1430124982.0	['nepal', 'rebuild', 'world', 'help', 'one', 'group', 'calls', 'wldbank', 'provide', 'debt', 'relief', 'nepal']
1430124990.0	['us', 'looking', 'something', 'help', 'relief', 'efforts', 'donat', 'ehere']
1430125005.0	['congestion', 'airport', 'landed', 'airport', 'thai', 'air', 'attempts', '11', 'hours', 'plane']
1430125019.0	['santram', 'temple', 'nadiad', 'donates', 'rs', '11', 'lakh', 'relief', 'work']
1430125021.0	['joint', 'statement']
1430125030.0	['would', 'like', 'know', 'make', 'payment', 'app', 'nepal', 'relief', 'fund']
1430125035.0	['8527892258', 'amp', 'email', 'ritanu', 'released', 'ngos', 'wants', 'send', 'relief', 'material']
1430125040.0	['nice', 'blog', 'aerial', 'footage', 'nepal', 'reveals']
1430125055.0	['flight', '9w', '264', 'delhi', 'kathmandu', 'diverted', 'lucknow', 'due', 'unavailability', 'clearance']
1430125077.0	['realtime', 'airport', 'arrivals', 'airport', 'gt']
1430125083.0	['sending', 'money', 'one', 'fastest', 'ways', 'provide', 'relief', 'please', 'donate']
1430125085.0	['relief', 'grief', 'kirk', 'mission', 'workers', 'nepal']
{'corrected_tags': 'I-shelter', 'event_type': 'shelter', 'event_id': 1, 'doc': 'NepalEQ'}
1430125106.0	['sth', 'relief', 'victims', 'ur', 'social', 'person']
1430125119.0	['premier', 'kathleen', 'wynne', 'announces', 'ontario', 'provide', 'million', 'relief', 'efforts', 'nepal']
